Event ID#,Year,Month,Day,State,City,Group,Unaffiliated Individual,Claim,Successful,Suicide,Type,Target,Weapon,Casualties,Property Damage,Kidnapping,Ransom Demand,Dominant Ideology
198204020007,1982,4,2,Vermont,Burlington,United Freedom Front (UFF),0,0,1,0,Hostage Taking (Barricade Incident),Business,Unknown,0,1,0,0,Extreme Left Wing
198204050005,1982,4,5,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,1,1,0,0,Ethnonationalist-Separatist
198204280002,1982,4,28,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Ethnonationalist-Separatist
198204280003,1982,4,28,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Ethnonationalist-Separatist
198204300004,1982,4,30,Puerto Rico,San Juan,Provisional Coordinating Committee for the Defense of Labor,0,0,0,0,Unknown,Government (General),Unknown,0,1,0,0,Extreme Left Wing
198204300005,1982,4,30,Puerto Rico,San Juan,Provisional Coordinating Committee for the Defense of Labor,0,0,1,0,Unknown,Utilities,Unknown,0,1,0,0,Extreme Left Wing
198204300008,1982,4,30,Puerto Rico,San Juan,Provisional Coordinating Committee for the Defense of Labor,0,0,1,0,Unknown,Government (General),Unknown,0,1,0,0,Extreme Left Wing
198204300009,1982,4,30,Puerto Rico,San Juan,Provisional Coordinating Committee for the Defense of Labor,0,0,1,0,Unknown,Government (General),Unknown,0,1,0,0,Extreme Left Wing
198205040007,1982,5,4,Massachusetts,Somerville,Justice Commandos for the Armenian Genocide,0,0,1,0,Assassination,Government (Diplomatic),Firearms,1,0,0,0,Ethnonationalist-Separatist
198205050015,1982,5,5,Tennessee,Nashville,Anti-Technology extremists,1,0,1,0,Bombing/Explosion,Educational Institution,Explosives,1,1,0,0,Single Issue
198205160015,1982,5,16,Puerto Rico,San Juan,Macheteros,0,0,1,0,Assassination,Military,Firearms,1,0,0,0,Ethnonationalist-Separatist
198205170007,1982,5,17,New Jersey,Union City,Omega-7,0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Single Issue
198205180005,1982,5,18,Puerto Rico,San Juan,Macheteros,0,0,1,0,Assassination,Police,Firearms,1,0,0,0,Ethnonationalist-Separatist
198205190003,1982,5,19,Puerto Rico,Ponce,Macheteros,0,0,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Ethnonationalist-Separatist
198205200010,1982,5,20,Puerto Rico,San Juan,Macheteros,0,0,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Ethnonationalist-Separatist
198205250010,1982,5,25,Puerto Rico,San German,Grupo Estrella,0,0,1,0,Hostage Taking (Kidnapping),Military,Firearms,1,0,1,0,Single Issue
198205260004,1982,5,26,California,Los Angeles,Armenian Secret Army for the Liberation of Armenia,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Ethnonationalist-Separatist
198205270004,1982,5,27,California,Northridge,Jewish Extremists,0,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Ethnonationalist-Separatist
198205290002,1982,5,29,Florida,St. Petersburg,Army of God,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198205290003,1982,5,29,Florida,Clearwater,Army of God,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198205300002,1982,5,30,California,Los Angeles,Armenian Secret Army for the Liberation of Armenia,0,0,0,0,Bombing/Explosion,Airports & Aircraft,Explosives,0,0,0,0,Ethnonationalist-Separatist
198206060005,1982,6,6,Virginia,Falls Church,Army of God,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198206100003,1982,6,10,Puerto Rico,Carolina,Armed Forces of Popular Resistance (FARP),0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Ethnonationalist-Separatist
198206250005,1982,6,25,New York,Onondaga,United Freedom Front (UFF),0,0,1,0,Hostage Taking (Barricade Incident),Business,Unknown,0,1,0,0,Extreme Left Wing
198207020013,1982,7,2,California,Berkeley,Anti-Technology extremists,1,0,1,0,Bombing/Explosion,Educational Institution,Explosives,1,0,0,0,Single Issue
198207050001,1982,7,5,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Ethnonationalist-Separatist
198207050006,1982,7,5,New York,New York City,Croatian Nationalists,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Ethnonationalist-Separatist
198207050007,1982,7,5,New York,New York City,Croatian Nationalists,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Ethnonationalist-Separatist
198207050008,1982,7,5,New York,New York City,Croatian Nationalists,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Ethnonationalist-Separatist
198207050009,1982,7,5,New York,New York City,Jewish Defense League (JDL),0,1,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Ethnonationalist-Separatist
198208020002,1982,8,2,Texas,Houston,Vietnamese Organization to Exterminate Communists and Restore the Nation,0,1,1,0,Assassination,Journalists & Media,Firearms,1,0,0,0,Extreme Right Wing
198208110007,1982,8,11,Hawaii,Honolulu,May 15 Organization for the Liberation of Palestine,0,0,1,0,Bombing/Explosion,Airports & Aircraft,Explosives,1,1,0,0,Ethnonationalist-Separatist
198208130005,1982,8,13,Illinois,Edwardsville,Army of God,0,1,1,0,Hostage Taking (Kidnapping),Abortion Related,Firearms,0,0,1,0,Single Issue
198208200021,1982,8,20,Puerto Rico,San Juan,Fuerzas Armadas de Liberacion Nacional (FALN),0,1,1,0,Bombing/Explosion,Government (General),Explosives,0,0,0,0,Ethnonationalist-Separatist
198209010015,1982,9,1,Puerto Rico,Naranjito,Macheteros,0,0,0,0,Armed Assault,Business,Firearms,0,0,0,0,Ethnonationalist-Separatist
198209020008,1982,9,2,Florida,Miami,Omega-7,0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Single Issue
198209080002,1982,9,8,Illinois,Chicago,Omega-7,0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
198209200007,1982,9,20,New York,New York City,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Ethnonationalist-Separatist
198209250008,1982,9,25,Florida,Miami,Omega-7,0,0,0,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Single Issue
198210220006,1982,10,22,Pennsylvania,Philadelphia,Justice Commandos for the Armenian Genocide,0,0,0,0,Assassination,Government (Diplomatic),Unknown,0,0,0,0,Ethnonationalist-Separatist
198210260023,1982,10,26,New Jersey,Cherry Hill,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198211040007,1982,11,4,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Facility/Infrastructure Attack,Business,Other,0,1,0,0,Ethnonationalist-Separatist
198211160011,1982,11,16,Puerto Rico,Carolina,Macheteros,0,0,1,0,Hostage Taking (Barricade Incident),Business,Firearms,1,1,1,0,Ethnonationalist-Separatist
198211260002,1982,11,26,Puerto Rico,Rio Piedras,Armed Commandos of Student Self Defense,0,0,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Ethnonationalist-Separatist
198212020003,1982,12,2,California,Northridge,Jewish Extremists,0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Sabotage Equipment,0,1,0,0,Ethnonationalist-Separatist
198212080005,1982,12,8,District of Columbia,Washington,Anti-Nuclear extremists,1,0,1,0,Hostage Taking (Barricade Incident),Private Citizens & Property,Explosives,1,0,1,0,Single Issue
198212160003,1982,12,16,New York,Harrison,United Freedom Front (UFF),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198212160004,1982,12,16,New York,Elmont,United Freedom Front (UFF),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198212210005,1982,12,21,New York,New York City,United Jewish Underground,0,1,0,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,0,0,0,Religious
198212220004,1982,12,22,Virginia,McLean,Libyan Students,0,0,1,0,Unarmed Assault,Government (General),Melee,0,1,1,0,Ethnonationalist-Separatist
198212310009,1982,12,31,New York,New York City,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Ethnonationalist-Separatist
198212310010,1982,12,31,New York,New York City,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,1,0,Bombing/Explosion,Police,Explosives,1,1,0,0,Ethnonationalist-Separatist
198212310011,1982,12,31,New York,New York City,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Ethnonationalist-Separatist
198212310012,1982,12,31,New York,New York City,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Ethnonationalist-Separatist
198301110011,1983,1,11,Florida,Miami,Omega-7,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
198301110012,1983,1,11,Florida,Miami,Omega-7,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
198301110013,1983,1,11,Florida,Miami,Omega-7,0,0,0,0,Bombing/Explosion,Journalists & Media,Explosives,0,1,0,0,Single Issue
198301280001,1983,1,28,New York,New York City,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
198302130003,1983,2,13,North Dakota,Medina,Posse Comitatus,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Right Wing
198302150008,1983,2,15,Texas,Killeen,Iranian extremists,1,0,1,0,Hijacking,Airports & Aircraft,Firearms,0,0,1,0,Religious
198302170002,1983,2,17,District of Columbia,Washington,Omega-7,0,0,1,0,Bombing/Explosion,Airports & Aircraft,Explosives,0,1,0,0,Single Issue
198302230009,1983,2,23,New York,Utica,United Freedom Front (UFF),0,0,1,0,Hostage Taking (Barricade Incident),Business,Unknown,0,1,0,0,Extreme Left Wing
198304260001,1983,4,26,District of Columbia,Washington,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
198304290008,1983,4,29,Puerto Rico,Unknown,Macheteros,0,0,0,0,Hostage Taking (Barricade Incident),Business,Firearms,0,0,1,0,Ethnonationalist-Separatist
198305120006,1983,5,12,New York,Hempstead,United Freedom Front (UFF),0,1,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
198305130007,1983,5,13,New York,New York City,United Freedom Front (UFF),0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
198305260011,1983,5,26,Virginia,Norfolk,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198305300010,1983,5,30,Florida,Miami,Omega-7,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
198307060010,1983,7,6,New York,Rotterdam,United Freedom Front (UFF),0,0,1,0,Hostage Taking (Barricade Incident),Business,Unknown,0,1,0,0,Extreme Left Wing
198307150011,1983,7,15,Puerto Rico,Rio Piedras,Macheteros,0,0,1,0,Hostage Taking (Barricade Incident),Business,Firearms,1,1,0,0,Ethnonationalist-Separatist
198307280004,1983,7,28,Alabama,Montgomery,Ku Klux Klan,0,0,1,0,Facility/Infrastructure Attack,NGO,Incendiary,0,1,0,0,Extreme Right Wing
198307290006,1983,7,29,Oregon,Portland,Jamaat-al-Fuqra,0,0,1,0,Bombing/Explosion,Business,Explosives,1,1,0,0,Religious
198308080011,1983,8,8,Michigan,Detroit,Jewish Defense League (JDL),0,0,0,0,Assassination,Religious Figures/Institutions,Incendiary,0,0,0,0,Ethnonationalist-Separatist
198308080012,1983,8,8,Michigan,Canton,Jewish Defense League (JDL),0,0,1,0,Assassination,Religious Figures/Institutions,Unknown,1,0,0,0,Ethnonationalist-Separatist
198308090009,1983,8,9,Missouri,Springfield,"Covenant, Sword and the Arm of the Lord (CSA)",0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Religious
198308150012,1983,8,15,Indiana,Bloomington,"Covenant, Sword and the Arm of the Lord (CSA)",0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Religious
198308180001,1983,8,18,District of Columbia,Washington,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
198308210010,1983,8,21,New York,New York City,United Freedom Front (UFF),0,1,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
198309120010,1983,9,12,Connecticut,Hartford,Macheteros,0,0,1,0,Unknown,Business,Unknown,0,1,0,0,Ethnonationalist-Separatist
198310120007,1983,10,12,Florida,Miami,Omega-7,0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
198310180009,1983,10,18,New York,Dewitt,United Freedom Front (UFF),0,0,1,0,Hostage Taking (Barricade Incident),Business,Unknown,0,1,0,0,Extreme Left Wing
198310280013,1983,10,28,Washington,Spokane,The Order (Silent Brotherhood),0,0,1,0,Facility/Infrastructure Attack,Business,Firearms,1,1,0,0,Extreme Right Wing
198310300009,1983,10,30,Puerto Rico,Hato Rey,Macheteros,0,1,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Ethnonationalist-Separatist
198311020006,1983,11,2,Arkansas,Fulton,"Covenant, Sword and the Arm of the Lord (CSA)",0,0,1,0,Bombing/Explosion,Utilities,Explosives,0,1,0,0,Religious
198311070001,1983,11,7,District of Columbia,Washington,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
198311110006,1983,11,11,Arkansas,Texarkana,"Covenant, Sword and the Arm of the Lord (CSA)",0,0,1,0,Armed Assault,Business,Firearms,1,1,0,0,Religious
198312030005,1983,12,3,Washington,Everett,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198312130002,1983,12,13,New York,East Meadow,United Freedom Front (UFF),0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
198312150003,1983,12,15,New York,New York City,United Freedom Front (UFF),0,0,0,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198401140001,1984,1,14,Delaware,Dover,Army of God,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198401290006,1984,1,29,New York,New York City,United Freedom Front (UFF),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198401300005,1984,1,30,Washington,Spokane,The Order (Silent Brotherhood),0,0,1,0,Hostage Taking (Barricade Incident),Business,Firearms,0,1,0,0,Extreme Right Wing
198402170004,1984,2,17,Virginia,Norfolk,Army of God,0,1,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198402230001,1984,2,23,New York,New York City,Jewish Direct Action,0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Ethnonationalist-Separatist
198402280007,1984,2,28,Maryland,College Park,Army of God,0,1,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198403040015,1984,3,4,Washington,Bellingham,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198403150001,1984,3,15,California,Los Angeles,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Religious Figures/Institutions,Explosives,0,1,0,0,Ethnonationalist-Separatist
198403160013,1984,3,16,Washington,Seattle,The Order (Silent Brotherhood),0,0,1,0,Facility/Infrastructure Attack,Business,Firearms,0,1,0,0,Extreme Right Wing
198403190012,1984,3,19,New York,Harrison,United Freedom Front (UFF),0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198403250008,1984,3,25,New York,New York City,Black Liberation Army,0,0,1,0,Hijacking,Airports & Aircraft,Explosives,0,0,1,0,Extreme Left Wing
198403260022,1984,3,26,Washington,Everett,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198403280017,1984,3,28,Louisiana,New Orleans,Black Liberation Army,0,0,1,0,Hijacking,Airports & Aircraft,Unknown,0,0,1,1,Extreme Left Wing
198404050001,1984,4,5,New York,New York City,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198404190011,1984,4,19,Washington,Everett,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198404200006,1984,4,20,District of Columbia,Washington,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
198404220016,1984,4,22,Washington,Seattle,The Order (Silent Brotherhood),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Right Wing
198404230019,1984,4,23,Washington,Seattle,The Order (Silent Brotherhood),0,0,1,0,Facility/Infrastructure Attack,Business,Firearms,0,1,0,0,Extreme Right Wing
198404260016,1984,4,26,Virginia,Norfolk,United Freedom Front (UFF),0,0,1,0,Hostage Taking (Barricade Incident),Business,Unknown,0,1,0,0,Extreme Left Wing
198404290013,1984,4,29,Idaho,Boise,The Order (Silent Brotherhood),0,0,1,0,Bombing/Explosion,Religious Figures/Institutions,Explosives,0,1,0,0,Extreme Right Wing
198405120011,1984,5,12,Oregon,Forest Grove,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198405280003,1984,5,28,California,San Francisco,Vietnamese Organization to Exterminate Communists and Restore the Nation,0,1,0,0,Assassination,Private Citizens & Property,Firearms,1,0,0,0,Extreme Right Wing
198406050010,1984,6,5,Virginia,Norfolk,United Freedom Front (UFF),0,0,1,0,Hostage Taking (Barricade Incident),Business,Unknown,0,1,0,0,Extreme Left Wing
198406170018,1984,6,17,Pennsylvania,Philadelphia,Jamaat-al-Fuqra,0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Religious
198406170019,1984,6,17,Washington,Seattle,Jamaat-al-Fuqra,0,0,1,0,Bombing/Explosion,Religious Figures/Institutions,Explosives,0,1,0,0,Religious
198406180010,1984,6,18,Colorado,Denver,The Order (Silent Brotherhood),0,0,1,0,Assassination,Journalists & Media,Firearms,1,0,0,0,Extreme Right Wing
198406250011,1984,6,25,Florida,Pensacola,Anti-Abortion extremists,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198407040013,1984,7,4,District of Columbia,Washington,Army of God,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198407070020,1984,7,7,Maryland,Annapolis,Army of God,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198407150006,1984,7,15,Oregon,The Dalles,Rajneeshees,0,0,0,0,Unarmed Assault,Government (General),Biological,0,0,0,0,Religious
198407190009,1984,7,19,California,Ukiah,The Order (Silent Brotherhood),0,0,1,0,Facility/Infrastructure Attack,Business,Firearms,0,1,0,0,Extreme Right Wing
198408010007,1984,8,1,Colorado,Denver,Jamaat-al-Fuqra,0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Religious
198408200007,1984,8,20,Texas,Houston,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198408220001,1984,8,22,New York,Melville,United Freedom Front (UFF),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198408290011,1984,8,29,Oregon,Rajneeshpurram,Rajneeshees,0,1,1,0,Unarmed Assault,Government (General),Biological,1,0,0,0,Religious
198409070008,1984,9,7,Texas,Houston,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198409070009,1984,9,7,Texas,Houston,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198409080004,1984,9,8,Texas,Houston,Anti-Abortion extremists,0,0,0,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,0,0,0,Single Issue
198409090004,1984,9,9,Oregon,The Dalles,Rajneeshees,0,0,1,0,Unarmed Assault,Business,Biological,1,0,0,0,Religious
198409090005,1984,9,9,Texas,Webster,Anti-Abortion extremists,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198409130009,1984,9,13,California,San Diego,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198409130010,1984,9,13,Georgia,Atlanta,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198409200009,1984,9,20,Oregon,The Dalles,Rajneeshees,0,1,1,0,Unarmed Assault,Business,Biological,1,0,0,0,Religious
198409200010,1984,9,20,Georgia,Marietta,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198409260002,1984,9,26,New York,New York City,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Extreme Left Wing
198409260003,1984,9,26,New York,Tarrytown,United Freedom Front (UFF),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
198410150009,1984,10,15,California,Eureka,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198411030010,1984,11,3,District of Columbia,Washington,Army of God,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198411110008,1984,11,11,Texas,Houston,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198411190007,1984,11,19,Maryland,Rockville,Army of God,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198411190008,1984,11,19,Maryland,Wheaton,Army of God,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198412100005,1984,12,10,Puerto Rico,Ponce,Organization of Volunteers for the Puerto Rican Revolution,0,1,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Ethnonationalist-Separatist
198412100006,1984,12,10,Puerto Rico,Rio Piedras,Organization of Volunteers for the Puerto Rican Revolution,0,1,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Ethnonationalist-Separatist
198412100007,1984,12,10,Puerto Rico,Cayey,Organization of Volunteers for the Puerto Rican Revolution,0,0,0,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Ethnonationalist-Separatist
198412100008,1984,12,10,Puerto Rico,Levittown,Organization of Volunteers for the Puerto Rican Revolution,0,1,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Ethnonationalist-Separatist
198412100009,1984,12,10,Puerto Rico,Mayaguez,Organization of Volunteers for the Puerto Rican Revolution,0,1,0,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Ethnonationalist-Separatist
198412240005,1984,12,24,Maryland,Suitland,Army of God,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198412250008,1984,12,25,Florida,Pensacola,Anti-Abortion extremists,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198412250009,1984,12,25,Florida,Pensacola,Anti-Abortion extremists,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198412250010,1984,12,25,Florida,Pensacola,Anti-Abortion extremists,0,0,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198501010010,1985,1,1,District of Columbia,Washington,Army of God,0,1,1,0,Bombing/Explosion,Abortion Related,Explosives,0,1,0,0,Single Issue
198501250009,1985,1,25,Puerto Rico,San Juan,Macheteros,0,1,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Ethnonationalist-Separatist
198502180001,1985,2,18,New York,New York City,Jewish Defense League (JDL),0,0,0,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Ethnonationalist-Separatist
198502220011,1985,2,22,Texas,Mesquite,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,1,1,0,0,Single Issue
198502230001,1985,2,23,New York,New York City,May 19 Communist Order,0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
198503160008,1985,3,16,California,San Diego,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198504220003,1985,4,22,California,Venice,Jewish Extremists,0,0,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Ethnonationalist-Separatist
198505150011,1985,5,15,California,Berkeley,Anti-Technology extremists,1,0,1,0,Bombing/Explosion,Educational Institution,Explosives,1,1,0,0,Single Issue
198505150015,1985,5,15,California,Northridge,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Ethnonationalist-Separatist
198506020008,1985,6,2,Ohio,Cleveland,White supremacists/nationalists,0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,1,1,0,0,Extreme Right Wing
198506130008,1985,6,13,Washington,Auburn,Anti-Technology extremists,1,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Single Issue
198506220006,1985,6,22,Texas,Houston,Anti-Muslim extremists,1,0,1,0,Bombing/Explosion,Religious Figures/Institutions,Explosives,0,1,0,0,Extreme Right Wing
198507030002,1985,7,3,Puerto Rico,Fajardo,Organization of Volunteers for the Puerto Rican Revolution,0,0,0,0,Bombing/Explosion,Military,Explosives,0,0,0,0,Ethnonationalist-Separatist
198508070007,1985,8,7,Massachusetts,Boston,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,1,1,0,0,Ethnonationalist-Separatist
198508170001,1985,8,17,Massachusetts,Cambridge,Jewish Defense League (JDL),0,0,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Ethnonationalist-Separatist
198509060007,1985,9,6,New York,Brentwood,Jewish Defense League (JDL),0,1,1,0,Bombing/Explosion,Police,Incendiary,1,1,0,0,Ethnonationalist-Separatist
198510250004,1985,10,25,North Carolina,Charlotte,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198510270002,1985,10,27,Louisiana,Baton Rouge,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198510300010,1985,10,30,Louisiana,Baton Rouge,Anti-Abortion extremists,0,0,1,0,Facility/Infrastructure Attack,Abortion Related,Incendiary,0,1,0,0,Single Issue
198511060012,1985,11,6,Puerto Rico,San Juan,Organization of Volunteers for the Puerto Rican Revolution,0,0,0,0,Assassination,Military,Firearms,1,0,0,0,Ethnonationalist-Separatist
